filename,date,PERSON,GPE,ORGANIZATION,MONEY,TIME
1101162949663,2004-08-20,"['4-H Female Grand Champion', '4-H Grand Champion Holstein Julie Wedam', '4-H Junior Champion Holstein Melissa Groth', '4-H Reserve Champion Holstein Melissa Groth', 'Abbie Ziegler', 'Advanced Jr.', 'Alexandra Hays', 'Alexandria Suhadolnik', 'Amanda Myers', 'Amy Mensonides', 'Andrea Thonney-Pond R Roza Pardners', 'Annie Garland', 'Ashley Dezellem', 'Bailey Dezellem', 'Bailey Hays', 'Bayli Ziegler', 'Beef Breeding 4-H Jr. Yearling Heifer Grand Champion', 'Beef Market Steer 4-H Grand Champion', 'Benjamin Tucker', 'Brandy Baze', 'Brittany', 'Brooke Adams-Pond R Roza Pardners', 'Byron Hunt', 'Cassie Ziegler', 'Charlie McIntosh', 'Danielle Pearson', 'Dannie Jo Kranz', 'Darcy Morford', 'David Bonny', 'David Hulse', 'Dirk Desserault', 'Emily Blizard', 'Eric LeyenSacher', 'Esther Hayter-Pond R Roza Pardners', 'Haley Saams', 'Haley Smasne', 'Heidi Arreola', 'Helen Shuttleworth', 'High Point Trail Stephanie George', 'Holstein', 'Jacob Bos', 'Jase Michner', 'Jersey JJ Wood', 'Jessica Banzet', 'Jessica Bitz Richard', 'Jessica Woodard', 'Jimmy Wood', 'Joey Higginbotham', 'Justin Bos', 'Justin Pace', 'Katherine Stancliffe', 'Kimber Tucker', 'Kristen Wedam', 'Kristi Kilgore', 'Kristin Slater', 'Kristy Andrews', 'Laine Baze', 'Lane Baze', 'Lauren Nichols', 'Lauren Thomas', 'Leah Bosma', 'Logan Desserault', 'Luke Nichols', 'Luke Thomas', 'Maddie Morford', 'Matt Hayter', 'Megan Lamb', 'Melissa Better', 'Melissa Groth-Critters R Us', 'Melissa Welch', 'Michelle Munck', 'Mikey Banzet', 'Natasha Daniel', 'Noelle Hall', 'Nolan Saam', 'Paul Nichols', 'Peter Freepons', 'Rachel Hulse', 'Rebekah Hulse', 'Red & White Jr.', 'Robert Thonney', 'Rodeo', 'Rylee Suhadolnik', 'Sammy Jo Mackie', 'Sarah Freepons', 'Scott Thomas', 'Stephanie Suhadolnik', 'Stephanie Zediker', 'Steve Hayter', 'Steven Courbridge', 'Steven Courbridge High Point', 'Steven Hall', 'Tamara ESmart', 'Toni Adams-Pond R Roza Pardners', 'Trey Dezellem', 'Victoria Hall', 'Wade Baker', 'Wade Baker-Pond R Roza Pardners', 'Wyatt Baker-Pond R Roza Pardners', 'Zach Faulk']","['Alderwood', 'Country Park', 'Ellensburg', 'Green Valley', 'Int', 'Lower Valley', 'Naches', 'Prosser', 'Toppenish']","['4-H Champion Red & White Nick Groth', 'Annaka Erickson 2', 'BaaBaa & Company', 'CAVIES Rabbit Fitting & Showing 4-H Novice Gold', 'Christian FFA', 'Cow & Calf Grand Champion', 'DIVISION 1 BEEF Fitting & Showing 4-H Junior Gold', 'DIVISION 3 SHEEP Fitting & Showing 4-H Novice Gold', 'DIVISION 4 SWINE Fitting & Showing 4-H Novice Gold', 'DIVISION 5 GOATS Market Goat 4-H Grand Champion', 'DIVISION 6', 'DIVISION 7 POULTRY Fitting & Showing 4-H Novice Gold', 'Dairy Classification Holstein Junior Heifer 1', 'Division 2 Dairy Fitting & Showing 4-H Junior Gold', 'EQ 1', 'East Valley FFA', 'Ellensburg FFA', 'FFA Female Reserve Champion', 'FFA Gold', 'FFA Grand Champion Holstein Amy Mensonides', 'FFA Individual 1', 'FFA Jr. Heifer Grand Champion', 'FFA Junior Gilt Grand Champion', 'FFA Senior Gilt Grand Champion', 'FFA Team 1', 'Goats Inc. FFA Career Development Event Team Placing 1', 'Goats Inc. FFA Grand Champion', 'Goats Inc. Reserve Champion', 'Goldendale FFA', 'Grand Champion', 'Grandview Ag & Ec', 'Grandview FFA', 'Green Valley 2', 'Grow Em & Show Em', 'Herd & Home', 'Hog Heaven Sheep Club', 'Holstein Cow 2', 'Holstein Cow 3', 'Holstein Intermediate Heifer 1', 'Holstein Senior Heifer 1', 'Hunt Seatre Junior Pleasure 1', 'Individual 1', 'Individual Placing 1', 'Intermediate 1', 'Intermediate EQ 1', 'Intermediate Pleasure 1', 'Jersey Intermediate Heifer 1', 'Jersey Senior Heifer 1', 'Jessica Bitz Richard 2', 'Ki-Be FFA', 'Kimber Tucker 3', 'Kiona Benton FFA', 'Livestock FFA Grand Champion', 'Melissa Welch Advanced Senior EQ 1', 'Naches FFA', 'Prosser FFA', 'Red & White', 'Reserve Champion', 'Senior 1', 'Senior EQ 1', 'Senior Pleasure 1', 'Showing', 'Stock Seat Junior EQ 1', 'Toppenish FFA', 'Tractor Driving 4-H Demonstration 1', 'Webmaster Copyright Hawk Press Inc.', 'West Valley FFA', 'X. Eleven Senior 1', 'Yearling Heifer 1', 'Zillah FFA']",[],[]
1101162945882,2004-08-24,"['Carol Carrillo', 'Mel Sacher', 'Pedro']","['Lower Valley', 'Missouri', 'New York', 'Washington']","['DK Bain Real Estate', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Valley Community College']",[],['8 a.m.']
1101242743650,2004-08-24,"['Councilman Tom Seeger', 'John Panni', 'Tom Rockford']","['Alderwood', 'City of Kennewick', 'Grandview', 'Kennewick']","['City Council', 'Council', 'Hawk Press Inc.', 'Washington Supreme Court']","['$ 140,000', '$ 3', '$ 300', '$ 40,000', '$ 5', '$ 5 to $ 6', '$ 6', '$ 600,000', '$ 72,000']",['night']
1101242743385,2004-08-24,"['Ellie Olmsen', 'Grandview Public Works Director Cus Arteaga', 'Jim Sewell', 'Mike Bren', 'Ted Pooler']","['Euclid', 'Grandview', 'South Euclid Road', 'Yakima River']","['City', 'Environmental Protection Agency', ""G'view Council"", 'Grandview City Council', 'Hawk Press Inc.', 'Huibregtse Louman and Associates']","['$ 1.4 million', '$ 111,936', '$ 116,369']","['Last night', 'night']"
1101162947866,2004-08-24,"['Bill Merriman', 'Jane Gutting', 'Mabton Jr.', 'Tamara', 'Tamara Steen']",['MABTON'],"['Committee', 'ESD', 'Educational Service District', 'High School', 'Mabton School District', 'Museum of Flight', 'Office', 'Webmaster Copyright Hawk Press Inc.']",[],['morning']
1101162945890,2004-08-24,"['John Panni', 'Luther', 'Rex Luthor', 'Sally Partridge']",[],"['Hawk Press Inc.', 'League of Women']","['$ 10,634', '$ 33,000', '$ 50,000']",[]
1101242722978,2004-08-25,"['Adam Jones', 'Andrew Chamberlain', 'Bush', 'Milton Friedman']","['America', 'D.C', 'Kerry', 'Washington']","['AMT', 'Bush administration', 'Hawk Press Inc.', 'Tax Foundation']","['$ 1,000', '$ 200,000']",[]
1101162904553,2004-08-25,"['Cristina Klatovsky', 'Ellie Olmsen', 'Jim Sewell', 'Joan Souders', 'Steve Hill']","['Alderwood', 'City of Grandview', 'Dykstra Park', 'Grandview City', 'Lower Valley']","['Community Center', 'Community Hospital', 'Grandview Parks and Recreation Department', 'Horizons', 'Migrant Council', 'REC Board', 'RFP', 'School District', 'United States Department of Agriculture', 'Valley Rural Enterprise Community', 'Washington State Migrant Council', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Valley Community College']","['$ 11,000', '$ 11,500', '$ 2,000', '$ 2,000 to $ 3,000', '$ 20,000', '$ 3,000', '$ 3,000 to $ 2,000', '$ 5,000']",['night']
1101242722744,2004-08-25,"['Bob Story', 'Bob Story,can']","['Alderwood', 'U.S.', 'Valley']",['Hawk Press Inc.'],[],[]
1101162904350,2004-08-25,"['Diana Puterbaugh', 'Jamie Smart', 'John Segall Ranch', 'Willard Mears']","['Belma Road', 'Chase Road', 'Grandview', 'Green Valley Road', 'Lower Valley', 'Oregon', 'Upper Valley', 'Valley', 'Yakima Valley']","['Steiner Inc.', 'Webmaster Copyright Hawk Press Inc.']",[],['morning']
1101162904116,2004-08-25,"['Diane Kilian', 'Jamie Smart', 'Terry Bergeson']","['Alderwood', 'Maine', 'Vermont', 'Washington']","['American College Test', 'High School', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101162903881,2004-08-25,"['Colleen Byam', 'Ellie Olmsen']","['Grandridge', 'Grandview', 'Wine Country', 'Yakima County']","['Economic Diversity', 'Fund', 'SIED', 'Webmaster Copyright Hawk Press Inc.', 'Wine Education Center', 'Yakima Valley Community College', 'Yakima Valley Grape']","['$ 165,000']",['morning']
1101242721760,2004-08-26,"['Robert H. Alsdorf', 'Sarah', 'career Alsdorf']","['Japan', 'Sierra Leone', 'Washington', 'West Africa']","['American Law Institute', 'County Bar Association', 'County Superior Court', 'Daniel J. Evans School of Public Affairs', 'Hawk Press Inc.', 'Peace Corps Master', 'State Supreme Court', 'Superior Court', 'University of Washington', 'Washington State Council of Fire Fighters', 'Washington State Labor Council', 'Washington State Supreme Court', 'Yale Law School']",[],[]
1101162903647,2004-08-26,"['Councilman John Torch', 'Councilman Tom Seeger', 'Councilwoman Jennie Angel', 'Don Outhet', 'John Panni', 'John Pannican', 'Pro- tem George Greenway', 'Rex Luthor', 'Tom Rockford']",['Alderwood'],"['City Council', 'Council', 'Webmaster Copyright Hawk Press Inc.']","['$ 2,000', '$ 2,500', '$ 2,500 to $ 2,000', '$ 50,000', 'less than $ 2,500', 'less than $ 5,000', 'more than $ 2,500']",['night']
1101162903381,2004-08-26,"['Councilman Jim Sarducci', 'Councilman Tom Seeger', 'Pro- tem George Greenway', 'Raul Martinez', 'Rex Luthor', 'Tom Rockford']","['Alderwood', 'Bellevue', 'City of Bellevue']","['City Council Briefs', 'Council', 'Webmaster Copyright Hawk Press Inc.']",[],['night']
1101162902913,2004-08-27,"['Dave Plesha', 'Ellie Olmsen']","['Alderwood', 'Washout Road']","['Associated Student Body Fund', 'High School', 'School Board', 'School District', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Valley Community College']","['$ 1.31 million', '$ 1.8 million', '$ 11.4 million', '$ 2.5 million', '$ 3 million', '$ 45.6 million', '$ 47.9 million', '$ 50.1 million', '$ 51.9 million', '$ 510,710', '$ 517,801', '$ 7,000', '$ 767,000', '$ 784,600']",['evening']
1101162902397,2004-08-27,"['City Councilman Chad Werkhoven', 'Jesse Palacios', 'Mel Sacher', 'Randy Schuler', 'Tom Camay']","['Alderwood', 'Benton', 'Grandview', 'Lower Valley', 'Mabton', 'Toppenish', 'Toppenish City', 'Yakima']","['Republican Club', 'Resource Conservation Development Commission', 'SEID', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Valley SEID Board']","['$ 10,000', '$ 100,000', '$ 110,000', '$ 27 million', '$ 5 million', '$ 53 million']",['morning']
1101162882225,2004-08-27,"['Brian Bliesner', 'Candidate Andrea Phillips', 'John Panni', 'Krys Phillips']","['Alderwood', 'Miss', 'White River', 'Yolanda']","['ACL', 'Court', 'Edward Wells Investment', 'Electric Beach', 'High School', 'Honor Society', 'Key Club', 'NBC', 'Pioneer Elementary School', 'Spanish Club', 'St. Joseph Catholic Church', 'St. Joseph Catholic School', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101162902663,2004-08-27,"['Ellie Olmsen', 'George W. Bush', 'Hilda Solis', 'John Edwards', 'John F. Kennedy Profile', 'John Kerry']","['Alderwood', 'California', 'La Puente', 'Los Angeles', 'Mexico', 'Nicaragua', 'United States', 'Yakima', 'Yakima Valley']","['Congress', 'Webmaster Copyright Hawk Press Inc.']","['$ 4,000']",[]
1101162881990,2004-08-27,"['Artz-Fox Librarian Kris Schilperoort', 'Ellie Olmsen', 'Grant', 'Hank', 'Harry Potter', 'Junie B. Wells', 'Kathleen Leos']",['Mabton'],"['Artz-Fox Elementary School', 'Granger Middle School', 'Mabton School District', 'Office of English Language Acquisition', 'U.S. Department of Education', 'Webmaster Copyright Hawk Press Inc.']","['$ 19 million', '$ 48,120', '$ 83,639']",['morning']
1101242721291,2004-08-27,"['Jesus', 'Mary Baker Eddy']","['Alderwood', 'Iraq']","['First Church', 'Hawk Press Inc.']",[],[]
1101162903147,2004-08-27,"['Bush', 'County Republican', 'Dino Rossi', 'Jake', 'Jerri Honeyford', 'Jillian', 'Jim Honeyford', 'Joseph', 'Ronald Reagan', 'Terri']","['Alderwood', 'Black Diamond', 'Capitol Hill', 'County', 'Italy', 'Olympia', 'State', 'U.S.', 'Wa', 'Washington']","['Seattle University', 'Senate', 'Ways and Means Committee', 'Webmaster Copyright Hawk Press Inc.', 'White House', 'Woodway High School']",[],[]
1101162881756,2004-08-27,"['Alan and Marilyn Bergman', 'Bill Brendle', 'Burt Bacharach', 'Gloria Estafan', 'Herb Alpert', 'Jerry Moss', 'Jessica Taylor', 'Kate Carroll', 'Leonardo Nobre', 'Linda Ronstadt', 'Marco Dos Santos', 'Mike Shapiro', 'Nailton Dos Santos', 'Nanette Stark', 'Sergio Mendes', 'Sergio Mendesat Jazz AlleySept']","['Anaconda', 'Brazil', 'Europe', 'Leavenworth', 'Mont.', 'PATERSON', 'Prosser', 'SEATTLE', 'U.S.', 'Warren']","['Pacific Jazz Institute', 'Seattle Center', 'Webmaster Copyright Hawk Press Inc.']","['$ 35', '$ 38', '$ 5']","['10 : 15 p.m.', '10 : 30 a.m.', '10 p.m.', '4 p.m.', '6 : 30', '8 : 45 p.m.', 'noon']"
1101242720775,2004-08-27,"['Hart Beat', 'Jamie Smart']","['Washington', 'Washington State']","['Grange', 'Green Party', 'Hawk Press Inc.', 'Ninth Circuit Court', 'Supreme Court']",[],[]
1101163019383,2003-08-03,"['Ellie Olmsen', 'Sandra Linde']",['Alderwood'],"['CNA', 'Community Hospital', 'Grandview High School', 'High School', 'REC', 'Valley Rural Enterprise Community', 'Webmaster Copyright Hawk Press Inc.']","['$ 11,500', '$ 3,500']",[]
1101163019133,2003-08-03,"['Ellie Olmsen', 'Gary Vegar', 'Kevin Chase', 'Washington Assessment']","['Alderwood', 'Grandview', 'Lower Valley', 'United States', 'Washington']","['Grandview School District', 'Student Learning', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101242788244,2004-08-03,"['Ellie Olmsen', 'Jim Sewell', 'Librarian Linda Dunham']",['GRANDVIEW'],"['City Council', 'Council', ""G'view Council"", 'Grandview City Council', 'Grandview Police Department', 'Hawk Press Inc.']","['$ 11,000', '$ 14,000', '$ 14,273', '$ 15,500', '$ 71,000', 'more than $ 14,000', 'more than $ 3,000', 'more than $ 5,000']",['night']
1101242787729,2004-08-03,"['Fred Boboth', 'Jim Sewell']","['Alderwood', 'County', 'GRANDVIEW', 'Grandview City', 'Hillcrest', 'West Fifth Street', 'West Second Street']","['Council', 'Grandview City Council Briefs', 'Grandview Council', 'Grandview Middle School', 'Hawk Press Inc.', 'Valley Office of Emergency Management']",[],['night']
1101163004789,2004-08-03,"['Denny Blaine', 'Gary Vegar', 'George Bush', 'Jamie Smart', 'Washington Assessment']","['Alderwood', 'Arizona', 'Camano Island', 'Hawaii', 'Oregon', 'Prosser', 'Valley', 'Washington', 'Yakima Valley']","['Anitoch University', 'Camano-Stanwood School District', 'Eastern Washington University', 'Prosser School District', 'School District', 'Student Learning', 'Support Services', 'University of Hawaii', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101162881272,2004-08-30,"['Aaron Bones', 'Community Resources Ruben Carrera', 'Dennis Birr', 'Joanne Kilian', 'Learning Gary Vegar', 'Washington Assessment']","['Alderwood', 'District']","['Board', 'Business Dave Plesha', 'Early Learning Center', 'Education Association', 'Family Life and Sex Education Ad Hoc Committee', 'Harrison Middle School Principal Janie Hernandez', 'High School', 'Office', 'SEA', 'School Board Briefs', 'School District Transportation Supervisor David Taylor', 'Student Learning', 'Webmaster Copyright Hawk Press Inc.']",[],"['10 a.m.', 'night']"
1101162881506,2004-08-30,"['Chuck Hagel', 'Marc', 'Mel Sacher', 'Rochelle Meininger', 'Sean Meininger', 'Terry McAuliffe', 'Washington D.C']","['Alderwood', 'Baltimore Harbor', 'Iraq', 'Massachusetts', 'Nebraska', 'Old Town Alexandra', 'United States']","['Democratic National Committee', 'High School', 'Holocaust Museum', 'Webmaster Copyright Hawk Press Inc.', 'White House']",[],[]
1101242787494,2004-08-04,"['Future', 'Ruby Ridge']","['Atlanta', 'Beirut', 'Hiroshima', 'Nagasaki', 'Philippines', 'States', 'Tokyo', 'U.S.', 'Waco', 'Welfare State']","['Freedom Foundation', 'Hawk Press Inc.', 'Tethered Citizens', 'Time']",[],[]
1101163004554,2004-08-05,"['Andrea', 'Andrea Yarber', 'Mel Sacher', 'Pamela Kay Yarber', 'Richard']","['Alderwood', 'Harborview', 'Hawaii', 'Las Vegas', 'Lower Valley', 'Oklahoma']","['Washington State University', 'Webmaster Copyright Hawk Press Inc.']",[],['afternoon']
1101242786744,2004-08-05,"['Alex de la Cruz', 'Bruce Epps Theresa Hancock', 'Carol Stone', 'Ellie Olmsen', 'John Panni', 'Raul Martinez', 'Rex Luthor', 'Wade Drysdale']",['Alderwood'],"['City Council', 'Daily News', 'Hawk Press Inc.']",[],['afternoon']
1101242787244,2004-08-05,"['Adam and Rebecca Treat', 'Dell Halsey', 'Donald Grant', 'Helen Meyer', 'Joanne Diegel', 'Lola', 'Lonnie', 'Marjean Gibson', 'Meghan and Andrew Grant', 'RoeJean', 'Russell', 'Russell Grant', 'Wanda', 'Wanda C. Grant', 'Wanda C. Grant, 87']","['Alderwood', 'Ekalaka', 'Idaho', 'James', 'Jones Funeral Home', 'Juneton', 'Kent', 'Mont.', 'Sammamish', 'Sturgill', 'Woodward', 'Yakima']","['Calvary Baptist Church', 'Hawk Press Inc.', 'Simpson Bible College', 'Uptown Mobile Court']",[],"['3 : 30 p.m.', '7 p.m.', '9 : 30 a.m.']"
1101242767400,2004-08-05,['Chico Rodriguez'],['Alderwood'],"['Harrison Middle School', 'Hawk Press Inc.', 'School Resource']",[],"['3 : 30 p.m.', '9 a.m.']"
1101242786963,2004-08-05,"['George Nethercutt', 'Patty Murray']","['America', 'Pasco', 'Road', 'Spokane', 'Valley', 'Washington', 'Yakima']","['GOP', 'Hawk Press Inc.', 'VFW Post']",[],"['9 : 30 a.m.', 'morning', 'noon']"
1101163001789,2004-08-06,"['C. Councilman Tom Seeger', 'D. Councilwoman Jennie Angel', 'E. Councilman John Torch', 'F. Councilman Jim Sarducci', 'Law', 'Pro- tem George Greenway', 'Rex Luthor']",['Alderwood'],"['A.', 'B.', 'City Council Agenda', 'Council', 'Justice Center', 'Planning Commission', 'Webmaster Copyright Hawk Press Inc.']",[],['6 : 30 p.m.']
1101163002304,2004-08-06,"['Bill and Dolores Durbin', 'Jamie Durbin', 'Jodi Nordberg', 'John Panni', 'Mary Mercer', 'Mozart']","['Alderwood', 'America', 'Europe', 'Lower Valley', 'Miss', 'Paris', 'Tri-Cities']","['Christian High School', 'Christian Reform Church', 'Court', 'Future Farmers', 'Honor Society', 'National Gas Company', 'University of Washington', 'Van de Graaf Ranches', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163002539,2004-08-06,"['Aaron Bones', 'Fred Kilian', 'Plesha']","['Alderwood', 'City of Alderwood', 'Valley Irrigation District', 'Washout Road', 'Yakima County']","['Business Dave Plesha', 'Christian High School', 'School District', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163002039,2004-08-06,"['Angelo', 'Cave B Chardonnay', 'Cave B Estate Winery', 'Don Quixote Wines', 'Maison de Padgett Winery', 'Susan Webber', 'Tucker Cellars']","['Alderwood', 'Art Fiker Stadium', 'Cabernet Sauvignon', 'Cathleen', 'Drop Dead Red', 'Mt. Baker Vineyards', 'PROSSER', 'River Mist', 'Washington', 'Washington State']","['Kennewick Lions Club', 'Prosser Chamber of Commerce', 'Prosser Wine and Food Fair Board', 'Webmaster Copyright Hawk Press Inc.']",['$ 15'],['9 p.m.']
1101163004320,2004-08-06,[],"['Alderwood', 'Central Washington Comprehensive Mental Health', 'City of Alderwood', 'District', 'Horizon']","['Ministerial Association', 'School Board', 'School District', 'Washington State Migrant Council', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163001554,2004-08-09,"['Bernie Jaramillo', 'Carl', 'Carl Hulbert', 'Granger City Councilman Ernie Guerra', 'Isabel Martinez', 'Jamie Smart', 'Juana Ibarra', 'Judy Hulburt', 'Lupe Castro', 'Menudo', 'Teodora Delgado', 'Teresa Cardenas', 'Vince Castro', 'Washington State Menudo Cook-off']","['Alderwood', 'Granger', 'Granger City Park', 'Yakima County Auditor Corky Mattingly', 'Yakima Valley']","['Chamber', 'Granger Chamber of Commerce', 'Granger School District', 'Washington State Migrant Council', 'Webmaster Copyright Hawk Press Inc.', 'Wizard Graphics']","['$ 100', '$ 200', '$ 25', '$ 50']",[]
1101162879397,2004-09-01,"['Jamie Smart', 'Jessie Hernandez', 'Kathy Corliss', 'Lizeth Chiprez', 'Lloyd and Ellen Phinney', 'Thomas Kinkade', 'Tom Gaulke']","['Alderwood', 'Eastern Washington', 'Tri Cities', 'Yakima']","['Chamber of Commerce', 'China Grove Restaurant', 'Gallery', 'Heritage College', 'High School', 'Knothole Gallery', 'Thomas Kinkade Gallery', 'Webmaster Copyright Hawk Press Inc.']","['$ 1,000', '$ 5 each']",['night']
1101162880990,2004-09-01,"['Bush', 'C. BRUNELL', 'Don C. Brunell']","['China', 'Kerry', 'Qatar', 'Renton', 'Tacoma', 'United States', 'Washington']","['Alaska Airlines', 'Association of Washington Business', 'Boeing', 'Congress', 'Webmaster Copyright Hawk Press Inc.']","['$ 30', '$ 50']",[]
1101242700338,2004-09-01,"['Christopher Matthews', 'ED Pubs', 'Jessup MD', 'Karen Lytle Blaha']","['Alaska', 'Idaho', 'Montana', 'Oregon', 'Washington']","['Education Publications Center', 'Hawk Press Inc.', 'Northwest Regional Educational Laboratory', 'U.S. Department of Education Web']",[],[]
1101162880756,2004-09-01,"['Andre and Bobby III Sarmiento', 'Andrea Martinez', 'Arcella Hall', 'Barbara Mortensen', 'Bernice Seward', 'Bible', 'Bob', 'Bob Sarmiento Sr.', 'Bobby Jr.', 'Carol', 'Carol Stone', 'Christy Rodriguez', 'Danika Martinez', 'Dirk Desserault', 'Don Stiles', 'Dottie', 'Eileen Mathews', 'Elizabeth Ray', 'Gayla Boast', 'Gretchen Chronis', 'Jack Dalton', 'Jaime', 'Jessica', 'Joe', 'John LaFever', 'Karen and Joe Veloz', 'Karin Argo', 'Kenny', 'Kevin Bones', 'Laurene Contreras', 'Linda', 'Lupe Martinez', 'Martin Guillen', 'Mary Herrera', 'Mike Closner', 'Rene and Yolanda Montelongo', 'Rick and Vicki McLean', 'Shelby Hall', 'Tim Bennett', 'Tim Grow']","['Alderwood', 'FFA�which', 'Grandview', 'Multnomah County', 'Oregon', 'SunnyView', 'SunnyView Park', 'Toppenish', 'Valley', 'WSU-Tri Cities', 'West Valley', 'Yakima County', 'Yakima Valley', 'Zillah']","['4-H', 'Daily News', ""Dave's Recycling Center"", 'El Valle Restaurant', 'Extension Service', 'FFA', 'Forum', 'Fund', 'GHS Follies', 'Grandview High School Follies', 'High School', 'Movie Gallery', 'Parks and Recreation Department', 'Senior Center', 'Tracy', 'University of Washington', 'WSU Extension', 'Webmaster Copyright Hawk Press Inc.', 'Yakima County WSU Extension', 'Yakima Valley Fair & Rodeo']","['$ 2,200', '$ 200', '$ 390,000', '$ 55 million']",[]
1101162879631,2004-09-01,"['Francisco Cerda Jr.', 'Jamie Smart', 'Sheila Cerda']","['Alderwood', 'AmeriCorps']","['Alderwood Police', ""Alderwood's Lincoln Avenue Family Medicine Center"", 'AmeriCorp', 'Community Hospital', 'Department', 'High School', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163018599,2003-09-10,"['Becky Ballenger', 'Charlene Englefellow', 'Chef Becky', 'Delwin', 'Delwin Sanderson', 'Ellie Olmsen', 'Julia', 'Julia Christian', 'Kellie Calloway', 'Mary', 'Mary Stringfold']","['Alderwood', 'Argentina', 'Central Washington', 'Mabton', 'South America', 'Tour Guide']",['Hawk Press Inc.'],[],[]
1101242658119,2004-09-10,"['Dave Copeland', 'Margaret Norton-Arnold', 'Mel Sacher', 'Mike Bren', 'Recreation Director Mike Carpenter', 'Rick Gray']",['Grandview'],"['Grandview Parks and Recreation Service Area Board', 'Hawk Press Inc.', 'TSE Architecture', 'Wal-Mart']","['$ 10,500', '$ 5,240']",['night']
1101162805067,2004-09-10,"['Amber Epps', 'Celeste Loffer', 'Chelsea Skyles', 'Grant', 'Jamie Smart', 'Jill Stroh', 'S. Sixth St. Corliss']","['Alderwood', 'Centennial Park', 'Central Park', 'Edison', 'Miss', 'South Fifth Street']","['Chamber of Commerce', 'Court', 'Daily News', 'High School', 'Panda Bear Daycare Center', 'Webmaster Copyright Hawk Press Inc.']","['$ 3', '$ 5', '$ 8 each']","['1 p.m.', '10 a.m.', '7 p.m.', '8 : 30 a.m.', '8 a.m.', '9 a.m.', 'afternoon']"
